art1,name1,size1,art2,name2,qty2,art3,name3,qty3,price,total
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 002.792,Tраверс H.28.8 нижн./верх. под ОР/экраны L.800,2,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 002.792.I,"Траверс H.28,8 промежуточный для OP L.800",1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 003.792.I,"Траверс H.11,2 промежуточный для OP L.800",1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU OPL 070.2,Низкая панель H.772x792 OP перфорированная 2 стороны,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU OPM 030,"акрил х промежуточный прямоугольник OP H.373,5x782,5",1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU OPT 010,pannello rivestito x rettangolo intermedio OP H.285x792,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,BAU OPT 010.G,pannello da rivestire x rettangolo intermedio OP H.281x788,1,0,0
OP570,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.80 H.152 2 БОКОВИНЫ,"80х2,5х152",CX2570,1 экран OP древесина + ткань + акрил 80x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,1,BAU ALL 001.1507,Стойка DX/SX для OP H.1520,2,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 002.692,Tраверс H.28.8 нижн./верх. под ОР/экраны L.700,2,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 002.692.I,"Траверс H.28,8 промежуточный для OP L.700",1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 003.692.I,"Траверс H.11,2 промежуточный для OP L.700",1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU OPL 071.2,Низкая панель H.772x692 OP перфорированная 2 стороны,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU OPM 031,"акрил х промежуточный прямоугольник OP H.373,5x682,5",1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU OPT 011,pannello rivestito x rettangolo intermedio OP H.285x692,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,BAU OPT 011.G,pannello da rivestire x rettangolo intermedio OP H.281x688,1,0,0
OP571,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.70 H.152 2 БОКОВИНЫ,"70х2,5х152",CX2571,1 экран OP древесина + ткань + акрил 70x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,1,BAU ALL 001.1507,Стойка DX/SX для OP H.1520,2,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 002.592,Tраверс H.28.8 нижн./верх. под ОР/экраны L.600,2,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 002.592.I,"Траверс H.28,8 промежуточный для OP L.600",1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 003.592.I,"Траверс H.11,2 промежуточный для OP L.600",1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU OPL 072.2,Низкая панель H.772x592 OP перфорированная 2 стороны,1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU OPM 032,"акрил х промежуточный прямоугольник OP H.373,5x582,5",1,0,0
OP572,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ + АКРИЛ L.60 H.152 2 БОКОВИНЫ,"60х2,5х152",CX2572,1 экран OP древесина + ткань + акрил 60x152x25 2 стороны,,BAU OPT 012,pannello rivestito x rettangolo intermedio OP H.285x592,1,0,0
